2035772	4624374.0	LTR1	LC10	20	34
1016547	5328412.0	LTR11	LC10	17	34
1829360	5959536.0	LTR13	LC10	15	34
676423	6793686.0	LTR17	LC10	15	34
822393	7104263.0	LTR19	LC10	13	34
2037707	5794491.0	LTR21	LC10	17	34
628568	9558899.0	LTR23	LC10	6	34
635568	8053533.0	LTR25	LC10	13	34
1536872	8779287.0	LTR27	LC10	12	34
1600463	6720808.0	LTR29	LC10	14	34
1087571	7617032.0	LTR3	LC10	15	34
2752621	8375830.0	LTR31	LC10	13	34
1077644	7447338.0	LTR33	LC10	13	34
1567145	7268715.0	LTR35	LC10	12	34
1105718	8903276.0	LTR37	LC10	10	34
681366	7832811.0	LTR39	LC10	6	34
668139	6490696.0	LTR41	LC10	16	34
1328033	7464522.0	LTR43	LC10	14	34
1652842	5516241.0	LTR45	LC10	18	34
654220	6898649.0	LTR47	LC10	15	34
1231354	7397341.0	LTR5	LC10	14	34
663289	8953921.0	LTR51	LC10	11	34
1109642	9226292.0	LTR59	LC10	9	34
807871	7293535.0	LTR61	LC10	12	34
933072	6705890.0	LTR65	LC10	14	34
1656716	6544157.0	LTR67	LC10	15	34
775469	7996346.0	LTR69	LC10	11	34
1274479	6299425.0	LTR7	LC10	17	34
1149861	7163530.0	LTR71	LC10	14	34
1284267	6158881.0	LTR75	LC10	15	34
1261300	9531155.0	LTR81	LC10	9	34
712022	6262411.0	LTR83	LC10	15	34
1014334	5809094.0	LTR85	LC10	15	34
1981811	7548933.0	LTR9	LC10	10	34
2202256	4117005.0	LTR1	LC14	20	37
941220	4821043.0	LTR11	LC14	17	37
1294431	5452167.0	LTR13	LC14	15	37
2205312	6286317.0	LTR17	LC14	15	37
1458582	6596894.0	LTR19	LC14	13	37
1728693	5287122.0	LTR21	LC14	17	37
1523787	9051530.0	LTR23	LC14	6	37
1363001	7546164.0	LTR25	LC14	13	37
2269497	8271918.0	LTR27	LC14	12	37
849704	6213439.0	LTR29	LC14	14	37
1802363	7109663.0	LTR3	LC14	15	37
1997121	7868461.0	LTR31	LC14	13	37
2653976	6939969.0	LTR33	LC14	13	37
887090	7325442.0	LTR39	LC14	6	37
768032	5008872.0	LTR45	LC14	18	37
1989766	6391280.0	LTR47	LC14	15	37
889796	5365010.0	LTR49	LC14	16	37
1706408	6889972.0	LTR5	LC14	14	37
617241	8446552.0	LTR51	LC14	11	37
684267	7198555.0	LTR53	LC14	12	37
719861	7989213.0	LTR55	LC14	12	37
1483870	7690307.0	LTR57	LC14	11	37
777760	8718923.0	LTR59	LC14	9	37
1105991	6786166.0	LTR61	LC14	12	37
761668	6151984.0	LTR63	LC14	10	37
912071	6198521.0	LTR65	LC14	14	37
1375540	6036788.0	LTR67	LC14	15	37
1722497	7488977.0	LTR69	LC14	11	37
1574536	5792056.0	LTR7	LC14	17	37
900087	6656161.0	LTR71	LC14	14	37
1437459	5315793.0	LTR73	LC14	16	37
1252564	5651512.0	LTR75	LC14	15	37
1288397	5675736.0	LTR77	LC14	14	37
804731	7470931.0	LTR79	LC14	11	37
1270566	5755042.0	LTR83	LC14	15	37
624759	5301725.0	LTR85	LC14	15	37
629191	6904780.0	LTR91	LC14	9	37
872901	7282039.0	LTR1	LC18	20	25
1491549	7986077.0	LTR11	LC18	17	25
1607525	8617201.0	LTR13	LC18	15	25
2330949	9451351.0	LTR17	LC18	15	25
628261	8452156.0	LTR21	LC18	17	25
1223954	10711198.0	LTR25	LC18	13	25
1070473	9378473.0	LTR29	LC18	14	25
1202565	10274697.0	LTR3	LC18	15	25
706171	10105003.0	LTR33	LC18	13	25
1287369	9926380.0	LTR35	LC18	12	25
1017988	11560941.0	LTR37	LC18	10	25
1784219	9148361.0	LTR41	LC18	16	25
936234	10122187.0	LTR43	LC18	14	25
641793	8173906.0	LTR45	LC18	18	25
1151042	9556314.0	LTR47	LC18	15	25
770697	8530044.0	LTR49	LC18	16	25
817567	11611586.0	LTR51	LC18	11	25
1861310	11883957.0	LTR59	LC18	9	25
1259148	9951200.0	LTR61	LC18	12	25
1006958	9363555.0	LTR65	LC18	14	25
1125830	9201822.0	LTR67	LC18	15	25
823476	10654011.0	LTR69	LC18	11	25
995700	9821195.0	LTR71	LC18	14	25
933267	8816546.0	LTR75	LC18	15	25
1034935	10206598.0	LTR9	LC18	10	25
1325472	5427603.0	LTR1	LC2	20	10
899642	6131641.0	LTR11	LC2	17	10
1725415	6762765.0	LTR13	LC2	15	10
1998563	7596915.0	LTR17	LC2	15	10
1095003	7907492.0	LTR19	LC2	13	10
764463	6597720.0	LTR21	LC2	17	10
651521	9582516.0	LTR27	LC2	12	10
2222374	9757150.0	LTR51	LC2	11	10
944830	7347386.0	LTR67	LC2	15	10
844580	8352162.0	LTR9	LC2	10	10
1828967	7436938.0	LTR11	LC22	17	30
1113615	8068062.0	LTR13	LC22	15	30
1496798	8902212.0	LTR17	LC22	15	30
1807518	9212789.0	LTR19	LC22	13	30
1291636	7903017.0	LTR21	LC22	17	30
700371	10887813.0	LTR27	LC22	12	30
980797	10484356.0	LTR31	LC22	13	30
662325	9377241.0	LTR35	LC22	12	30
1575580	11011802.0	LTR37	LC22	10	30
973205	8599222.0	LTR41	LC22	16	30
797601	9573048.0	LTR43	LC22	14	30
954361	7624767.0	LTR45	LC22	18	30
1320645	9007175.0	LTR47	LC22	15	30
861870	7980905.0	LTR49	LC22	16	30
806542	9505867.0	LTR5	LC22	14	30
1640588	11062447.0	LTR51	LC22	11	30
2013680	9814450.0	LTR53	LC22	12	30
1164662	10306202.0	LTR57	LC22	11	30
1130072	11334818.0	LTR59	LC22	9	30
1180423	9402061.0	LTR61	LC22	12	30
944021	8767879.0	LTR63	LC22	10	30
1398978	8814416.0	LTR65	LC22	14	30
741654	8652683.0	LTR67	LC22	15	30
1174116	10104872.0	LTR69	LC22	11	30
