687	396.0	LTR7	LC1	19	1
784	691.0	LTR1	LC10	17	21
8241	325.0	LTR10	LC10	1	21
63	538.0	LTR11	LC10	23	21
94	626.0	LTR13	LC10	27	21
71	523.0	LTR15	LC10	26	21
1746	585.0	LTR17	LC10	27	21
42	706.0	LTR21	LC10	15	21
50	665.0	LTR23	LC10	21	21
1081	526.0	LTR27	LC10	23	21
66	650.0	LTR29	LC10	25	21
343	614.0	LTR3	LC10	26	21
50	580.0	LTR33	LC10	22	21
130	535.0	LTR37	LC10	26	21
185	533.0	LTR39	LC10	27	21
47	492.0	LTR43	LC10	22	21
76	530.0	LTR45	LC10	22	21
49	599.0	LTR5	LC10	20	21
2935	586.0	LTR59	LC10	8	21
109	356.0	LTR6	LC10	4	21
36	597.0	LTR7	LC10	19	21
2095292	465.0	LTR9	LC10	28	21
121	752.0	LTR80	LC11	37	3
55	703.0	LTR88	LC11	29	3
40	649.0	LTR96	LC11	27	3
1797827	537.0	LTR11	LC12	23	18
88	625.0	LTR13	LC12	27	18
56	522.0	LTR15	LC12	26	18
91	584.0	LTR17	LC12	27	18
534	636.0	LTR19	LC12	18	18
518	447.0	LTR25	LC12	7	18
514	525.0	LTR27	LC12	23	18
40	613.0	LTR3	LC12	26	18
125	666.0	LTR31	LC12	15	18
307	579.0	LTR33	LC12	22	18
175	710.0	LTR35	LC12	13	18
81	534.0	LTR37	LC12	26	18
86	532.0	LTR39	LC12	27	18
318	491.0	LTR43	LC12	22	18
73	529.0	LTR45	LC12	22	18
437	598.0	LTR5	LC12	20	18
40	355.0	LTR6	LC12	4	18
53	464.0	LTR9	LC12	28	18
52	529.0	LTR1	LC14	17	26
75	376.0	LTR11	LC14	23	26
2706967	464.0	LTR13	LC14	27	26
159	361.0	LTR15	LC14	26	26
125	423.0	LTR17	LC14	27	26
763	475.0	LTR19	LC14	18	26
159	544.0	LTR21	LC14	15	26
45	503.0	LTR23	LC14	21	26
125	364.0	LTR27	LC14	23	26
168	488.0	LTR29	LC14	25	26
469	452.0	LTR3	LC14	26	26
2670	310.0	LTR30	LC14	7	26
49	505.0	LTR31	LC14	15	26
76	418.0	LTR33	LC14	22	26
546	549.0	LTR35	LC14	13	26
99	373.0	LTR37	LC14	26	26
258	371.0	LTR39	LC14	27	26
