2624957	7170.0	LTR1	LC1	8	4
1995	7441.0	LTR21	LC1	5	4
2410	8650.0	LTR3	LC1	7	4
1103	7673.0	LTR8	LC1	9	4
3917427	8430.0	LTR10	LC10	8	5
4102	14771.0	LTR38	LC10	4	5
193561	7260.0	LTR5	LC10	7	5
1383	7603.0	LTR8	LC10	9	5
2653	7932.0	LTR9	LC10	4	5
2035076	8302.0	LTR11	LC11	7	2
2380	7291.0	LTR39	LC11	7	2
2020543	5669.0	LTR12	LC12	4	4
1300	8003.0	LTR20	LC12	8	4
10930	8967.0	LTR40	LC12	6	4
140200	12358.0	LTR6	LC12	7	4
16310	11726.0	LTR1	LC13	8	26
3911	13056.0	LTR10	LC13	8	26
2156	12351.0	LTR11	LC13	7	26
6267	10502.0	LTR12	LC13	4	26
3216426	15580.0	LTR13	LC13	5	26
4225	13725.0	LTR14	LC13	7	26
38341	12634.0	LTR15	LC13	9	26
7983	13468.0	LTR17	LC13	5	26
1759	13643.0	LTR2	LC13	12	26
1246	12836.0	LTR20	LC13	8	26
1264	12095.0	LTR23	LC13	7	26
3176	13141.0	LTR26	LC13	8	26
1850	12924.0	LTR29	LC13	7	26
3804	14182.0	LTR30	LC13	12	26
1026	15223.0	LTR31	LC13	5	26
5830	12182.0	LTR32	LC13	6	26
10363	14954.0	LTR35	LC13	7	26
2696	14425.0	LTR36	LC13	8	26
1426	14666.0	LTR4	LC13	4	26
14344	13800.0	LTR40	LC13	6	26
3482	16464.0	LTR41	LC13	5	26
1036	14029.0	LTR42	LC13	8	26
1001	9340.0	LTR46	LC13	5	26
3210	11886.0	LTR5	LC13	7	26
2093	14074.0	LTR7	LC13	8	26
2312	12229.0	LTR8	LC13	9	26
3257971	10740.0	LTR14	LC14	7	4
2858	10483.0	LTR17	LC14	5	4
3009704	11089.0	LTR7	LC14	8	4
3283	9244.0	LTR8	LC14	9	4
2823775	8729.0	LTR15	LC15	9	3
1254	7195.0	LTR16	LC15	5	3
2420	9738.0	LTR2	LC15	12	3
2859329	10102.0	LTR16	LC16	5	3
1926	6924.0	LTR50	LC16	1	3
994947	11231.0	LTR8	LC16	9	3
12936	12205.0	LTR14	LC17	7	6
3889324	11948.0	LTR17	LC17	5	6
1188	12123.0	LTR2	LC17	12	6
1445	10366.0	LTR5	LC17	7	6
1321	12554.0	LTR7	LC17	8	6
1176	10709.0	LTR8	LC17	9	6
1287	6986.0	LTR12	LC18	4	6
1105	7584.0	LTR16	LC18	5	6
2816567	10541.0	LTR18	LC18	3	6
1181	9718.0	LTR19	LC18	4	6
