425	331.0	LTR43	LC1	4	1
851	372.0	LTR45	LC10	4	2
3778	645.0	LTR9	LC10	6	2
21760	1026.0	LTR1	LC13	5	21
4128	1023.0	LTR11	LC13	3	21
9816	1108.0	LTR13	LC13	20	21
32036	789.0	LTR19	LC13	5	21
42170	961.0	LTR25	LC13	5	21
1868	747.0	LTR27	LC13	3	21
12624	978.0	LTR29	LC13	3	21
25511	999.0	LTR3	LC13	6	21
8144	1029.0	LTR33	LC13	4	21
3054	807.0	LTR35	LC13	2	21
3884	828.0	LTR37	LC13	6	21
16057	883.0	LTR41	LC13	3	21
10357	852.0	LTR43	LC13	4	21
1857	770.0	LTR45	LC13	4	21
8465	908.0	LTR47	LC13	3	21
95537	778.0	LTR5	LC13	5	21
9127	738.0	LTR7	LC13	4	21
4729	888.0	LTR89	LC13	5	21
12453	1043.0	LTR9	LC13	6	21
6923	1002.0	LTR91	LC13	4	21
13555	946.0	LTR93	LC13	8	21
506	337.0	LTR18	LC18	1	2
267452	432.0	LTR45	LC18	4	2
2772	578.0	LTR9	LC19	6	1
3857003	1002.0	LTR1	LC20	5	3
321	1084.0	LTR13	LC20	20	3
287	609.0	LTR20	LC20	1	3
7051	529.0	LTR3	LC22	6	1
7448	923.0	LTR13	LC24	20	4
372	556.0	LTR24	LC24	2	4
2967315	814.0	LTR3	LC24	6	4
2717	398.0	LTR53	LC24	1	4
396	291.0	LTR26	LC26	1	2
13094	385.0	LTR49	LC26	4	2
366	784.0	LTR13	LC28	20	3
243	308.0	LTR28	LC28	1	3
1265901	584.0	LTR47	LC28	3	3
141	583.0	LTR13	LC3	20	1
416	471.0	LTR30	LC30	3	2
503841	546.0	LTR5	LC30	5	2
647	227.0	LTR7	LC31	4	1
101	728.0	LTR13	LC32	20	3
200	196.0	LTR32	LC32	1	3
669247	358.0	LTR7	LC32	4	3
2029	469.0	LTR25	LC33	5	2
107	507.0	LTR3	LC33	6	2
298	704.0	LTR13	LC34	20	4
2208	376.0	LTR34	LC34	2	4
108	424.0	LTR37	LC34	6	4
1124012	484.0	LTR89	LC34	5	4
1017	960.0	LTR13	LC38	20	5
1096	632.0	LTR34	LC38	2	5
202	498.0	LTR76	LC38	2	5
138	740.0	LTR89	LC38	5	5
107	895.0	LTR9	LC38	6	5
1594	377.0	LTR10	LC40	1	6
114	914.0	LTR13	LC40	20	6
1184	536.0	LTR40	LC40	1	6
2446	366.0	LTR59	LC40	1	6
201	544.0	LTR7	LC40	4	6
2496418	849.0	LTR9	LC40	6	6
553	694.0	LTR13	LC42	20	1
2926022	891.0	LTR11	LC44	3	5
