547316	13826.0	LTR26	LC10	6	2
7894	19195.0	LTR9	LC10	6	2
8153	18439.0	LTR37	LC12	4	2
382396	18917.0	LTR48	LC12	7	2
7097	15842.0	LTR23	LC14	6	3
332171	12916.0	LTR78	LC14	5	3
9512	17021.0	LTR9	LC14	6	3
9307	14180.0	LTR23	LC18	6	2
364434	12106.0	LTR88	LC18	5	2
399982	11947.0	LTR26	LC2	6	2
5409	17316.0	LTR9	LC2	6	2
246597	12871.0	LTR26	LC20	6	2
13385	20286.0	LTR37	LC20	4	2
251880	18629.0	LTR48	LC22	7	2
7201	16105.0	LTR9	LC22	6	2
10617	16269.0	LTR23	LC24	6	2
289727	13343.0	LTR78	LC24	5	2
12604	21544.0	LTR48	LC26	7	2
311298	15767.0	LTR88	LC26	5	2
268604	10175.0	LTR26	LC28	6	2
15399	3061.0	LTR80	LC28	1	2
194522	17630.0	LTR48	LC30	7	2
14983	3014.0	LTR66	LC30	2	2
248639	14150.0	LTR78	LC32	5	1
371355	11486.0	LTR88	LC34	5	1
8519	14883.0	LTR23	LC36	6	2
529091	10693.0	LTR26	LC36	6	2
5785	17677.0	LTR37	LC38	4	2
227456	18155.0	LTR48	LC38	7	2
9426	15314.0	LTR23	LC4	6	3
342799	19017.0	LTR48	LC4	7	3
7846	12388.0	LTR78	LC4	5	3
5433	16728.0	LTR48	LC50	7	1
5206	10852.0	LTR88	LC52	5	1
7317	13335.0	LTR23	LC58	6	1
11977	11840.0	LTR26	LC6	6	3
7707	19255.0	LTR37	LC6	4	3
552502	13104.0	LTR78	LC6	5	3
6539	14879.0	LTR9	LC60	6	1
11416	2223.0	LTR66	LC74	2	1
348477	14382.0	LTR88	LC8	5	2
9970	17635.0	LTR9	LC8	6	2
