169865	144724.0	LTR9	LC10	2	1
182922	398.0	LTR19	LC12	1	1
283464	3903.0	LTR13	LC14	2	2
192511	3989.0	LTR21	LC14	2	2
282016	145792.0	LTR17	LC16	1	1
178534	155589.0	LTR7	LC2	2	1
179630	1145.0	LTR21	LC20	2	1
202068	1855.0	LTR25	LC22	1	2
280244	1328.0	LTR31	LC22	1	2
165835	146156.0	LTR33	LC24	1	1
177156	961.0	LTR37	LC28	1	1
284160	1497.0	LTR43	LC32	2	1
227573	131633.0	LTR41	LC36	1	1
271404	11403.0	LTR43	LC38	2	1
160330	143710.0	LTR9	LC4	2	1
198898	411.0	LTR45	LC40	1	1
224974	914.0	LTR51	LC46	1	1
165242	1032.0	LTR53	LC48	1	1
263308	884.0	LTR57	LC52	1	1
219210	2805.0	LTR59	LC54	1	1
189536	565.0	LTR61	LC56	1	1
215579	1172.0	LTR63	LC58	1	1
212730	160163.0	LTR11	LC6	1	1
253420	122.0	LTR65	LC60	1	1
167016	1172.0	LTR67	LC62	1	1
193985	1566.0	LTR69	LC64	1	1
173554	1102.0	LTR71	LC66	1	1
175243	756.0	LTR79	LC74	1	1
301525	6181.0	LTR81	LC76	1	1
226101	844.0	LTR13	LC8	2	2
236623	999.0	LTR7	LC8	2	2
201053	279.0	LTR87	LC82	1	1
206305	1368.0	LTR89	LC84	1	1
207492	1763.0	LTR95	LC90	1	1
261968	157330.0	LTR1	LC92	1	1
165785	145232.0	LTR3	LC94	1	1
219895	160264.0	LTR5	LC96	1	1
