890	332.0	LTR23	LC1	14	2
742	930.0	LTR7	LC1	7	2
922	1341.0	LTR1	LC10	9	15
4558	680.0	LTR10	LC10	1	15
3807	1338.0	LTR17	LC10	21	15
535	1252.0	LTR19	LC10	18	15
534	1352.0	LTR21	LC10	15	15
228	820.0	LTR23	LC10	14	15
2718467	1450.0	LTR25	LC10	24	15
74	741.0	LTR26	LC10	3	15
885	1159.0	LTR27	LC10	15	15
540	1244.0	LTR29	LC10	17	15
365	1239.0	LTR31	LC10	15	15
3703	1360.0	LTR33	LC10	15	15
1825	689.0	LTR59	LC10	2	15
74	806.0	LTR6	LC10	4	15
1080204	1300.0	LTR9	LC10	10	15
1461889	1159.0	LTR11	LC12	13	15
310	1268.0	LTR17	LC12	21	15
691	1182.0	LTR19	LC12	18	15
258	1282.0	LTR21	LC12	15	15
106	750.0	LTR23	LC12	14	15
1475	1380.0	LTR25	LC12	24	15
2326040	1089.0	LTR27	LC12	15	15
252	1174.0	LTR29	LC12	17	15
299	1169.0	LTR31	LC12	15	15
916	1290.0	LTR33	LC12	15	15
328	1379.0	LTR35	LC12	9	15
294	1113.0	LTR43	LC12	11	15
2946	709.0	LTR44	LC12	2	15
74	1569.0	LTR45	LC12	8	15
722	736.0	LTR6	LC12	4	15
952633	1049.0	LTR13	LC14	8	18
357	1142.0	LTR17	LC14	21	18
567	1056.0	LTR19	LC14	18	18
712	1156.0	LTR21	LC14	15	18
1907	624.0	LTR23	LC14	14	18
313	1254.0	LTR25	LC14	24	18
124	545.0	LTR26	LC14	3	18
249	963.0	LTR27	LC14	15	18
2195351	1048.0	LTR29	LC14	17	18
200	1019.0	LTR3	LC14	17	18
1110	533.0	LTR30	LC14	6	18
262	1043.0	LTR31	LC14	15	18
332	1164.0	LTR33	LC14	15	18
316	1253.0	LTR35	LC14	9	18
384	1167.0	LTR37	LC14	11	18
96	1117.0	LTR39	LC14	12	18
421	987.0	LTR43	LC14	11	18
579	1080.0	LTR5	LC14	9	18
1183	520.0	LTR15	LC16	4	15
287	1153.0	LTR17	LC16	21	15
275	1067.0	LTR19	LC16	18	15
228	1167.0	LTR21	LC16	15	15
252	635.0	LTR23	LC16	14	15
313	1265.0	LTR25	LC16	24	15
299	974.0	LTR27	LC16	15	15
314	1059.0	LTR29	LC16	17	15
1816283	1054.0	LTR31	LC16	15	15
298	1175.0	LTR33	LC16	15	15
100	568.0	LTR38	LC16	1	15
506	1137.0	LTR47	LC16	5	15
510	1233.0	LTR7	LC16	7	15
135	559.0	LTR77	LC16	2	15
79	653.0	LTR84	LC16	1	15
2341	938.0	LTR13	LC17	8	5
123	1031.0	LTR17	LC17	21	5
270	1045.0	LTR21	LC17	15	5
4232	937.0	LTR29	LC17	17	5
117	969.0	LTR5	LC17	9	5
202	1233.0	LTR1	LC18	9	18
97	1121.0	LTR11	LC18	13	18
4655	632.0	LTR14	LC18	2	18
2350047	1230.0	LTR17	LC18	21	18
563	1144.0	LTR19	LC18	18	18
518	1244.0	LTR21	LC18	15	18
244	712.0	LTR23	LC18	14	18
8652	741.0	LTR24	LC18	2	18
2957	1342.0	LTR25	LC18	24	18
771	1051.0	LTR27	LC18	15	18
591	1136.0	LTR29	LC18	17	18
101	1107.0	LTR3	LC18	17	18
401	1131.0	LTR31	LC18	15	18
2142530	1252.0	LTR33	LC18	15	18
127	1255.0	LTR37	LC18	11	18
721	1319.0	LTR41	LC18	11	18
225	578.0	LTR87	LC18	1	18
116	1192.0	LTR9	LC18	10	18
1331222	1232.0	LTR1	LC2	9	18
5210	631.0	LTR14	LC2	2	18
2709976	1229.0	LTR17	LC2	21	18
472	1143.0	LTR19	LC2	18	18
521	1243.0	LTR21	LC2	15	18
200	711.0	LTR23	LC2	14	18
2417	1341.0	LTR25	LC2	24	18
519	1050.0	LTR27	LC2	15	18
485	1135.0	LTR29	LC2	17	18
119	1106.0	LTR3	LC2	17	18
342	1130.0	LTR31	LC2	15	18
1454	1251.0	LTR33	LC2	15	18
172	1254.0	LTR37	LC2	11	18
128	1204.0	LTR39	LC2	12	18
775	1318.0	LTR41	LC2	11	18
67	1530.0	LTR45	LC2	8	18
89	566.0	LTR73	LC2	1	18
838	1191.0	LTR9	LC2	10	18
448	1200.0	LTR11	LC20	13	9
94	1216.0	LTR13	LC20	8	9
937307	1223.0	LTR19	LC20	18	9
634	1130.0	LTR27	LC20	15	9
442	1186.0	LTR3	LC20	17	9
234	1420.0	LTR35	LC20	9	9
1118	615.0	LTR36	LC20	2	9
173	1154.0	LTR43	LC20	11	9
186	617.0	LTR68	LC20	2	9
81	675.0	LTR19	LC21	18	3
452	667.0	LTR29	LC21	17	3
92	638.0	LTR3	LC21	17	3
823	872.0	LTR20	LC22	2	6
1467438	1505.0	LTR21	LC22	15	6
83	1368.0	LTR3	LC22	17	6
181	882.0	LTR30	LC22	6	6
119	1466.0	LTR39	LC22	12	6
297	1792.0	LTR45	LC22	8	6
192	387.0	LTR23	LC24	14	4
69	726.0	LTR27	LC24	15	4
207	806.0	LTR31	LC24	15	4
159	880.0	LTR39	LC24	12	4
140	1242.0	LTR25	LC25	24	2
72	509.0	LTR58	LC25	2	2
138	1501.0	LTR11	LC26	13	9
123	1610.0	LTR17	LC26	21	9
2800534	1722.0	LTR25	LC26	24	9
84	1013.0	LTR26	LC26	3	9
106	1431.0	LTR27	LC26	15	9
123	1487.0	LTR3	LC26	17	9
2885	1632.0	LTR33	LC26	15	9
164	1699.0	LTR41	LC26	11	9
120	1572.0	LTR9	LC26	10	9
183	1166.0	LTR11	LC28	13	7
723	1275.0	LTR17	LC28	21	7
391	1387.0	LTR25	LC28	24	7
748372	1096.0	LTR27	LC28	15	7
693	1297.0	LTR33	LC28	15	7
861	716.0	LTR44	LC28	2	7
203	743.0	LTR6	LC28	4	7
97	879.0	LTR1	LC3	9	3
176	876.0	LTR17	LC3	21	3
92	851.0	LTR39	LC3	12	3
286	1171.0	LTR21	LC30	15	6
