1200921	28731.0	LTR29	LC10	6	6
387590	23492.0	LTR37	LC10	5	6
198179	34645.0	LTR49	LC10	6	6
7316	30998.0	LTR55	LC10	7	6
471752	18923.0	LTR71	LC10	6	6
313031	21788.0	LTR9	LC10	7	6
358296	47588.0	LTR11	LC12	6	5
2826303	38957.0	LTR31	LC12	6	5
515877	42137.0	LTR39	LC12	4	5
532554	46192.0	LTR51	LC12	6	5
510851	44756.0	LTR73	LC12	6	5
56538	91408.0	LTR11	LC13	6	29
7080	80939.0	LTR13	LC13	7	29
33465	74600.0	LTR19	LC13	7	29
89683	81044.0	LTR25	LC13	7	29
44460	79364.0	LTR29	LC13	6	29
12404	82777.0	LTR31	LC13	6	29
7874	80232.0	LTR33	LC13	7	29
7458	72326.0	LTR35	LC13	10	29
15303	74125.0	LTR37	LC13	5	29
8650	72615.0	LTR41	LC13	6	29
30068	93654.0	LTR43	LC13	6	29
6166	82153.0	LTR45	LC13	7	29
7702	94134.0	LTR47	LC13	9	29
21543	85278.0	LTR49	LC13	6	29
5667	80508.0	LTR5	LC13	8	29
10164	88329.0	LTR53	LC13	6	29
9514	83925.0	LTR57	LC13	8	29
110197	76352.0	LTR61	LC13	5	29
9905	83594.0	LTR65	LC13	7	29
24851	91651.0	LTR67	LC13	8	29
12778	87195.0	LTR69	LC13	5	29
8193	86880.0	LTR7	LC13	7	29
74258	75421.0	LTR75	LC13	7	29
10091	81516.0	LTR77	LC13	7	29
11783	79500.0	LTR83	LC13	6	29
8060	95679.0	LTR87	LC13	7	29
16490	72421.0	LTR9	LC13	7	29
13025	85381.0	LTR91	LC13	7	29
110016	88634.0	LTR93	LC13	7	29
37240	32278.0	LTR13	LC14	7	4
283686	23954.0	LTR41	LC14	6	4
413297	32970.0	LTR55	LC14	7	4
298837	26760.0	LTR75	LC14	7	4
289621	46851.0	LTR15	LC16	2	5
12024	29459.0	LTR24	LC16	2	5
3202386	45681.0	LTR33	LC16	7	5
1786672	45957.0	LTR5	LC16	8	5
512323	46965.0	LTR77	LC16	7	5
411493	65702.0	LTR17	LC18	7	5
736581	46430.0	LTR35	LC18	10	5
20840	56257.0	LTR45	LC18	7	5
427665	69288.0	LTR63	LC18	10	5
449685	67404.0	LTR79	LC18	2	5
700077	19699.0	LTR1	LC2	5	4
515897	26855.0	LTR29	LC2	6	4
1410573	42675.0	LTR63	LC2	10	4
2028709	31085.0	LTR65	LC2	7	4
434127	45669.0	LTR19	LC20	7	6
2677798	45194.0	LTR37	LC20	5	6
331292	65203.0	LTR47	LC20	9	6
2682003	62720.0	LTR67	LC20	8	6
566267	47267.0	LTR81	LC20	4	6
5888	78293.0	LTR89	LC20	7	6
705405	37059.0	LTR21	LC22	3	7
834548	45147.0	LTR41	LC22	6	7
312364	57810.0	LTR49	LC22	6	7
9562	64183.0	LTR67	LC22	8	7
12545	42088.0	LTR71	LC22	6	7
2962483	61108.0	LTR73	LC22	6	7
543073	52032.0	LTR83	LC22	6	7
517211	52996.0	LTR23	LC24	4	5
1328034	68054.0	LTR43	LC24	6	5
192780	64412.0	LTR51	LC24	6	5
2001967	49821.0	LTR75	LC24	7	5
728586	47825.0	LTR85	LC24	4	5
1297567	40000.0	LTR25	LC26	7	8
5475	21846.0	LTR26	LC26	1	8
398963	41109.0	LTR45	LC26	7	8
13918	53090.0	LTR47	LC26	9	8
622562	47285.0	LTR53	LC26	6	8
9262	42550.0	LTR65	LC26	7	8
798633	40472.0	LTR77	LC26	7	8
714127	54635.0	LTR87	LC26	7	8
383396	56359.0	LTR27	LC28	5	4
