12	55.0	LTR19	LC1	13	1
17	57.0	LTR1	LC10	14	7
427819	88.0	LTR25	LC10	9	7
14	58.0	LTR31	LC10	14	7
9	98.0	LTR41	LC10	10	7
14	82.0	LTR45	LC10	11	7
12	76.0	LTR53	LC10	12	7
9	96.0	LTR7	LC10	5	7
34	46.0	LTR1	LC12	14	16
16	80.0	LTR13	LC12	13	16
261	39.0	LTR15	LC12	1	16
14	83.0	LTR19	LC12	13	16
18	77.0	LTR25	LC12	9	16
1057854	47.0	LTR31	LC12	14	16
11	69.0	LTR37	LC12	8	16
20	87.0	LTR41	LC12	10	16
28	71.0	LTR45	LC12	11	16
31	65.0	LTR53	LC12	12	16
13	85.0	LTR59	LC12	8	16
20	91.0	LTR65	LC12	11	16
23	85.0	LTR7	LC12	5	16
16	31.0	LTR77	LC12	2	16
8	74.0	LTR81	LC12	11	16
10	78.0	LTR89	LC12	8	16
10	64.0	LTR13	LC13	13	8
324	67.0	LTR19	LC13	13	8
12	61.0	LTR25	LC13	9	8
324	71.0	LTR41	LC13	10	8
11	49.0	LTR53	LC13	12	8
622	75.0	LTR65	LC13	11	8
4016	58.0	LTR81	LC13	11	8
514	62.0	LTR89	LC13	8	8
15	63.0	LTR1	LC14	14	9
8	97.0	LTR13	LC14	13	9
9	100.0	LTR19	LC14	13	9
12	64.0	LTR31	LC14	14	9
387371	86.0	LTR37	LC14	8	9
9	82.0	LTR53	LC14	12	9
95	53.0	LTR55	LC14	1	9
14	108.0	LTR65	LC14	11	9
9	91.0	LTR81	LC14	11	9
18	64.0	LTR1	LC16	14	13
10	98.0	LTR13	LC16	13	13
325	60.0	LTR30	LC16	2	13
21	65.0	LTR31	LC16	14	13
544013	105.0	LTR41	LC16	10	13
12	89.0	LTR45	LC16	11	13
9	47.0	LTR51	LC16	1	13
8	83.0	LTR53	LC16	12	13
9	103.0	LTR59	LC16	8	13
14	109.0	LTR65	LC16	11	13
15	49.0	LTR77	LC16	2	13
12	92.0	LTR81	LC16	11	13
10	96.0	LTR89	LC16	8	13
13	67.0	LTR1	LC18	14	6
8	104.0	LTR19	LC18	13	6
15	68.0	LTR31	LC18	14	6
359320	92.0	LTR45	LC18	11	6
9	106.0	LTR59	LC18	8	6
9	112.0	LTR65	LC18	11	6
517100	43.0	LTR1	LC2	14	13
15	77.0	LTR13	LC2	13	13
16	80.0	LTR19	LC2	13	13
16	74.0	LTR25	LC2	9	13
34	44.0	LTR31	LC2	14	13
12	66.0	LTR37	LC2	8	13
19	84.0	LTR41	LC2	10	13
140392	68.0	LTR45	LC2	11	13
17466	62.0	LTR53	LC2	12	13
20	82.0	LTR59	LC2	8	13
19	88.0	LTR65	LC2	11	13
11	71.0	LTR81	LC2	11	13
20	75.0	LTR89	LC2	8	13
8	86.0	LTR1	LC20	14	6
8	120.0	LTR13	LC20	13	6
22	87.0	LTR31	LC20	14	6
504754	105.0	LTR53	LC20	12	6
27	125.0	LTR59	LC20	8	6
8	131.0	LTR65	LC20	11	6
25	73.0	LTR1	LC22	14	15
8	107.0	LTR13	LC22	13	15
13	110.0	LTR19	LC22	13	15
13206	104.0	LTR25	LC22	9	15
14	74.0	LTR31	LC22	14	15
12	96.0	LTR37	LC22	8	15
109	58.0	LTR40	LC22	1	15
10	114.0	LTR41	LC22	10	15
8	98.0	LTR45	LC22	11	15
8	92.0	LTR53	LC22	12	15
432415	112.0	LTR59	LC22	8	15
152	56.0	LTR61	LC22	1	15
10	118.0	LTR65	LC22	11	15
46	101.0	LTR81	LC22	11	15
8	105.0	LTR89	LC22	8	15
9	63.0	LTR1	LC24	14	10
10	100.0	LTR19	LC24	13	10
11	64.0	LTR31	LC24	14	10
8	86.0	LTR37	LC24	8	10
8	104.0	LTR41	LC24	10	10
9	88.0	LTR45	LC24	11	10
14	82.0	LTR53	LC24	12	10
16	102.0	LTR59	LC24	8	10
566056	108.0	LTR65	LC24	11	10
8	102.0	LTR7	LC24	5	10
4758	5.0	LTR69	LC26	1	2
99	52.0	LTR89	LC26	8	2
12	71.0	LTR1	LC30	14	5
11	72.0	LTR31	LC30	14	5
8	94.0	LTR37	LC30	8	5
12	96.0	LTR45	LC30	11	5
363179	99.0	LTR81	LC30	11	5
16	64.0	LTR1	LC34	14	7
9	98.0	LTR13	LC34	13	7
12	95.0	LTR25	LC34	9	7
11	65.0	LTR31	LC34	14	7
9	87.0	LTR37	LC34	8	7
15	83.0	LTR53	LC34	12	7
412751	96.0	LTR89	LC34	8	7
67	49.0	LTR81	LC37	11	1
10	62.0	LTR41	LC38	10	2
668	66.0	LTR65	LC38	11	2
15	48.0	LTR1	LC4	14	7
9	82.0	LTR13	LC4	13	7
10	79.0	LTR25	LC4	9	7
17	49.0	LTR31	LC4	14	7
9	73.0	LTR45	LC4	11	7
9	67.0	LTR53	LC4	12	7
377891	87.0	LTR7	LC4	5	7
61303	72.0	LTR25	LC46	9	2
10	82.0	LTR41	LC46	10	2
13	64.0	LTR65	LC48	11	1
9	67.0	LTR41	LC50	10	1
11	60.0	LTR59	LC55	8	1
45	56.0	LTR19	LC57	13	1
17	56.0	LTR1	LC6	14	4
321418	90.0	LTR13	LC6	13	4
263	52.0	LTR30	LC6	2	4
18	57.0	LTR31	LC6	14	4
81	47.0	LTR81	LC64	11	1
427	58.0	LTR19	LC78	13	1
22	67.0	LTR1	LC8	14	10
55	101.0	LTR13	LC8	13	10
451737	104.0	LTR19	LC8	13	10
13	68.0	LTR31	LC8	14	10
113	51.0	LTR36	LC8	1	10
13	90.0	LTR37	LC8	8	10
8	92.0	LTR45	LC8	11	10
9	86.0	LTR53	LC8	12	10
57	50.0	LTR68	LC8	1	10
8	99.0	LTR89	LC8	8	10
270	52.0	LTR81	LC80	11	1
10654	63.0	LTR7	LC82	5	1
